Source,Target,VID.i,VID.s,cri_comp,icl.i,ich.i,icm.i,scl.i,sch.i,scm.i,icl.s,ich.s,icm.s,scl.s,sch.s,scm.s,anb_name,anb_nuts,ca_bids,ca_cpv,ca_criteria_count,ca_eufund,ca_nuts,ca_scntr_sc,ca_title,cft_duration,cm_mod,w_consortium,w_name,w_nuts,country,ca_date,ca_year,ca_contract_value,nocft,ca_procedure,ca_criterion,anb_type,anb_sector,anb_empl_cat,cpv_div
HU10901232,HU14072424,10,576,0.6834878,0,3916,89,0,0,3,0,88,1,0,0,0,Magyar Posta Zártkör?en M?köd? Részvénytársaság,HU101,1,79996000-2,7,0,HU,0,postai közrem?köd?k kiválasztása Zala megye településein,1461,contract m,0,SZAVANNA gH INVEST Szolgáltató Korlátolt Felel?sség? T�,HU323,hungary,23-Dec-09,2009,15348.02,call for tender published,negotiation,price plus quality,other/private ,missing,missing,business services: law
HU10901232,HU14951181,10,631,0.6876569,0,3916,89,0,0,3,0,88,1,0,0,0,Magyar Posta Zártkör?en M?köd? Részvénytársaság,HU101,1,79996000-2,9,0,HU,0,postai közrem?köd?k kiválasztása Fejér megye településein,1461,contract m,0,NEVA21 CONSULT Szolgáltató Korlátolt Felel?sség? Társa,HU331,hungary,29-Jul-10,2010,14983.46,no call for tenders published,negotiation,price plus quality,established by public law,general public services,missing,business services: law
HU597078,HU14065277,167,574,0.5357183,0,6,4,0,0,2,0,3,1,0,0,0,MINISTERIUM FÜR SOZIALES UND ARBEIT,HU101,4,79952000-2,34,1,HU101,1,Együtt az egyenl?ségért 2008-2009 projekt rendezvényszervezési feladatai,NA,no contrac,0,REMIND COMMUNICATION Szolgáltató Korlátolt Felel?sség?,HU101,hungary,12-Aug-09,2009,14914.2,call for tender published,other/framework,price plus quality,national ,missing,100<x<=500,business services: law
HU725361,HU11583592,188,375,0.0832205,28,0,0,2,0,1,7,1,10,0,0,1,Békéscsaba Megyei Jogú Város Önkormányzata,HU332,3,79342200-5,1,1,HU332,0,PR és marketing tevékenység ellátása ajánlatkér? részére 2008-ban támogatásban részesített pályázatokhoz,552,contract m,0,HAR MERON HUNGARY BEFEKTETÉSI ÉS TANÁCSADÓ KFT.,HU101,hungary,27-May-09,2009,14832.6,call for tender published,open,lowest price,regional/local ,missing,500<x,business services: law
HU764421,HU10722299,257,310,0.5384476,0,3,0,0,0,1,0,2,0,0,0,0,Nemzeti Fejlesztési Minisztérium Fejezeti Kezelés? E,HU101,1,79800000-2,1,0,HU101,1,"Közlekedj okosan"" oktatójáték és bemutató-taneszköz csomag újra történ? kiadása az általános iskolák 1-8. osztály számára""",NA,no contrac,0,NAVITAS SZOLGÁLTATO ÉS KERESKEDELMI KFT,HU101,hungary,16-Mar-09,2009,147879.6,no call for tenders published,other/framework,lowest price,national ,missing,<=10,business services: law
HU735627,HU12937554,240,490,0.0625056,3,0,0,1,0,0,2,0,0,0,0,0,Szeged Megyei Jogú Város Önkormányzat,HU333,2,79000000-4,1,1,HU333,1,Szegedi Vadaspark Zsiráfház marketing szolgáltatása,NA,no contrac,0,FINGERPRINT Szolgáltató és Kereskedelmi Kft,HU333,hungary,11-Apr-11,2011,1470.3,no call for tenders published,missing/error,lowest price,regional/local ,general public services,100<x<=500,business services: law
HU18089996,HU15000355,50,700,0.5753497,0,6,0,0,2,2,0,12,0,0,1,0,Hungarofest Nemzeti Rendezvényszervez? Nonprofit Korl�,HU101,1,79416000-3,2,0,HU,1,Pécs2010 Európa Kulturális F?városa program PR kampányterv tervezése és lebonyolítása 2009-2010,NA,no contrac,1,Sensation Event Marketing Szolgáltató Kft. / Merlin Commu,HU101,hungary,26-Feb-10,2010,146847.25,call for tender published,negotiation,price plus quality,established by public law,missing,missing,business services: law
HU300014,HU12385184,73,441,0.6256539,0,15,0,0,0,0,0,5,0,0,0,0,Országgy?lés Hivatala,,1,79300000-7,4,0,HU101,0,Tanulmányok készítése a Nemzeti Fenntartható Fejl?dési Stratégia kidolgozásához (425),154,contract m,0,TÁRKI Társadalomkutatási Intézet Zrt.,HU101,hungary,16-Feb-11,2011,14575.5,no call for tenders published,other/framework,price plus quality,national ,general public services,500<x,business services: law
HU366058,HU13948368,143,560,0.1273321,1,0,0,0,0,0,1,0,0,0,0,0,Petz Aladár Megyei Oktató Kórház,,,,,,,,,,,,,,,,,,,,,,,,
HU20933713,HU215,65,741,0.5318577,3,36,27,2,1,4,0,8,3,0,0,0,Educatio Társadalmi Szolgáltató Nonprofit Korlátolt,,1,79980000-7,1,0,HU101,0,JSTOR adatbázis el?fizetése 29 tagintézmény számára,NA,no contrac,0,USA (Amerikai Egyesült Államok) - Külföldi cég,,hungary,11-Jul-11,2011,144273.92,no call for tenders published,other/framework,lowest price,established by public law,education,missing,business services: law
HU10605125,HU13924706,5,557,0.0459011,3,0,0,0,0,0,2,0,0,0,0,0,Hungarospa Hajdúszoboszlói Gyógyfürd? és Egészsé,HU321,3,79416000-3,16,1,HU 32,0,Aqua Palace projekt PR és kommunikációs szolgáltatások,159,no contrac,0,AG-Média Telekommunikációs Korlátolt Felel?sség? Társ,HU321,hungary,3-Feb-10,2010,14408.35,call for tender published,open,price plus quality,supported body/soe ,leisure,missing,business services: law
HU14108390,HU15000196,37,672,0.6058658,0,78,0,0,0,1,0,12,0,0,0,0,ITD Hungary Nonprofit Közhasznú Zártkör?en M?köd?,,2,79000000-4,4,1,SK0,0,Üzletfejlesztési tanácsadás,1461,no contrac,0,IGMS,,hungary,28-Jan-11,2011,144009.36,call for tender published,invitation,price plus quality,established by public law,missing,missing,business services: law
HU329002,HU12013212,121,414,0.1175209,55,3,33,10,0,7,17,0,12,3,0,0,Vm Vidékfejlesztési,,,,,,,,,,,,,,,,,,,,,,,,
HU725361,HU12994139,188,495,0.0347686,28,0,0,2,0,1,7,0,0,0,0,0,Békéscsaba Megyei Jogú Város Önkormányzata,HU332,4,79342200-5,1,1,HU332,1,Vállalkozási szerz?dés Békéscsabán PR és marketing tevékenység ellátása 2009-ben támogatásban részesített pályázatokhoz,665,contract m,0,A-TEAM REKLÁMÜGYNÖKSÉG KERESKEDELMI ÉS SZOLGÁLTATÓ K,HU332,hungary,24-Feb-10,2010,1422.41,call for tender published,open,lowest price,regional/local ,general public services,500<x,business services: law
HU13851325,HU15000018,34,635,0.1219853,3,0,0,0,0,0,2,0,0,0,0,0,HungaroControl Magyar Légiforgalmi Szolgálat Zártkö,HU101,3,79410000-1,2,0,HU101,1,HC - Szervezetfejlesztés,,,,,,,,,,,,,,,,
HU18084922,HU15000168,49,665,0.5566376,0,36,9,0,0,7,0,8,1,0,0,0,VÁTI Magyar Regionális Fejlesztési és Urbanisztikai,HU101,1,79821000-5,2,1,HU101,NA,nyomdai,,,,,,,,,,,,,,,,
HU721473,HU15000231,176,679,0.5297872,0,6,0,0,0,1,0,3,0,0,0,0,Közigazgatási És Elektronikus Közszolgáltatások K,HU101,1,79821000-5,1,0,HU101,0,"B? okmányvédelmi kategóriába sorolt egyéni vállalkozói igazolvány el?állítása és szállítása""",NA,no contrac,1,Konzorcium,,,,,,,,,,,,
HU18089996,HU12376447,50,440,0.5652602,0,6,0,0,2,2,0,3,0,0,0,0,Hungarofest Nemzeti Rendezvényszervez? Nonprofit Korl�,HU101,1,79416000-3,2,0,HU2,1,Tájékoztató a Sensation Kommunikációs Ügynökség Kft.-vel Ajánlatkér? által megkötött vállalkozási szerz?dés - mint keretmegállapodás -  alapján 2010. II. negyedévében kötött egyedi sze,NA,no contrac,0,SENSATION KOMMUNIKÁCIÓS Ügynökség Korlátolt Felel?ss�,HU101,hungary,28-Jul-10,2010,14050.65,call for tender published,negotiation,price plus quality,established by public law,missing,missing,business services: law
HU592149,HU15000263,164,686,0.1229023,0,0,0,0,0,1,0,88,1,0,0,1,Székesfehérvár Város És Térsége (Pátka,,,,,,,,,,,,,,,,,,,,,,,,
HU329002,HU11951735,121,408,0.5079822,55,3,33,10,0,7,0,2,11,0,0,0,Vm Vidékfejlesztési,,,,,,,,,,,,,,,,,,,,,,,,
HU18089996,HU12376447,50,440,0.5652293,0,6,0,0,2,2,0,3,0,0,0,0,Hungarofest Nemzeti Rendezvényszervez? Nonprofit Korl�,HU101,1,79416000-3,2,0,HU2,1,Tájékoztató a Sensation Kommunikációs Ügynökség Kft.-vel Ajánlatkér? által megkötött vállalkozási szerz?dés - mint keretmegállapodás -  alapján 2010. II. negyedévében kötött egyedi sze,NA,no contrac,0,SENSATION KOMMUNIKÁCIÓS Ügynökség Korlátolt Felel?ss�,HU101,hungary,28-Jul-10,2010,13641.75,call for tender published,negotiation,price plus quality,established by public law,missing,missing,business services: law
HU329002,HU12886513,121,488,0.5789173,55,3,33,10,0,7,16,2,11,3,0,3,Vm Vidékfejlesztési,,,,,,,,,,,,,,,,,,,,,,,,
HU18084922,HU15000168,49,665,0.5661508,0,36,9,0,0,7,0,8,1,0,0,0,VÁTI Magyar Regionális Fejlesztési és Urbanisztikai,HU101,1,79821000-5,2,1,HU101,NA,nyomdai,,,,,,,,,,,,,,,,
HU329002,HU12886513,121,488,0.5885544,55,3,33,10,0,7,16,2,11,3,0,3,Vm Vidékfejlesztési,,,,,,,,,,,,,,,,,,,,,,,,
HU12657331,HU12561234,30,455,0.4796582,0,1,0,0,0,0,0,1,0,0,0,0,Diákhitel Központ Zártkör?en M?köd? Részvénytár,HU101,4,79342200-5,8,0,HU101,1,A Diákhitel Központ Zrt. online médiafelületeken történ? kommunikációjának megvalósítása felhasználással vegyes vállalkozási szerz?dés keretében.,NA,contract m,0,"Sagittarius"" Media Zártkör?en M?köd? Részvénytársas�""",HU101,hungary,11-May-09,2009,131241.42,call for tender published,invitation,price plus quality,other/private ,missing,missing,business services: law
HU725361,HU11719939,188,383,0.127655,28,0,0,2,0,1,7,0,0,0,0,0,Békéscsaba Megyei Jogú Város Önkormányzata,HU332,8,79342200-5,1,1,HU332,1,Vállalkozási szerz?dés Békéscsabán,,,,,,,,,,,,,,,,
HU329002,HU11951735,121,408,0.5586946,55,3,33,10,0,7,0,2,11,0,0,0,Vm Vidékfejlesztési,,,,,,,,,,,,,,,,,,,,,,,,
HU10901232,HU14951181,10,631,0.6597974,0,3916,89,0,0,3,0,88,1,0,0,0,Magyar Posta Zártkör?en M?köd? Részvénytársaság,HU101,1,79996000-2,9,0,HU,0,Postai közrem?köd?k kiválasztása Borsod-Abaúj-Zemplén megye településein,1461,contract m,0,NEVA21 CONSULT Szolgáltató Korlátolt Felel?sség? Társa,HU331,hungary,29-Jul-10,2010,12919.04,call for tender published,negotiation,price plus quality,established by public law,general public services,missing,business services: law
HU735803,HU11869852,251,399,0.0347412,1,0,0,2,0,0,11,0,2,3,0,0,Budapest F?város XVII. Kerület Rákosmente Önkormán,HU101,14,79212000-3,1,1,HU101,0,Könyvvizsgálat Rákosmentén,217,contract m,0,LAW on CONTO Könyvvizsgáló Zártkör?en M?köd? Részvé,HU101,hungary,8-Nov-10,2010,1270.5,call for tender published,open,lowest price,regional/local ,general public services,500<x,business services: law
HU10697180,HU11072133,7,348,0.127088,0,0,0,0,0,0,0,0,0,0,0,0,TIMPANON Vagyonkezel? és Szolgáltató Korlátolt Fele,HU311,3,79823000-9,1,0,HU311,0,A KÉ- 27074/2010 számon közzétett eljárás eredményhirdetése,NA,no contrac,0,LITOPLAN LITOGRÁFIAI,,,,,,,,,,,,
HU18055342,HU11871781,47,400,0.0360379,1,0,0,0,0,0,1,0,0,0,0,0,PÁZMÁNY  PÉTER KATOLIKUS EGYETEM,HU101,14,79800000-2,1,0,HU101,NA,Tájékoztató az eljárás eredményér?l - PPKE nyomdai szolgáltatás,310,no contrac,0,D-PLUS Kereskedelmi és Szolgáltató Korlátolt Felel?ssé,HU101,hungary,3-Dec-12,2012,12369.91,call for tender published,open,lowest price,established by public law,education,missing,business services: law
HU10901232,HU14259386,10,591,0.5409835,0,3916,89,0,0,3,0,88,1,0,0,0,Magyar Posta Zártkör?en M?köd? Részvénytársaság,HU101,2,79996000-2,7,0,HU,0,postai közrem?köd?k kiválasztása Komárom-Esztergom megyében,1461,contract m,0,Alba-Posta Kereskedelmi és Szolgáltató Korlátolt Felel?,HU211,hungary,23-Dec-09,2009,12329.79,call for tender published,negotiation,price plus quality,other/private ,missing,missing,business services: law
HU329749,HU10908679,128,336,0.1277351,6,10,20,3,2,5,27,10,11,3,1,6,Budapesti Corvinus Egyetem,HU101,5,79970000-4,1,1,HU101,1,Tananyagfejlesztés és tartalom-fejlesztés az élelmiszerbiztonsági és élelmiszermin?sít? mesterképzéshez kapcsolódóan cím? projekt megvalósítása során készítend? tananyagok elektronikus kia,319,no contrac,0,Nemzeti Tankönyvkiadó Zártkör?en M?köd? Részvénytár,HU101,hungary,15-Nov-10,2010,12287.55,call for tender published,open,lowest price,national ,education,500<x,business services: law
HU10901232,HU14951181,10,631,0.6597937,0,3916,89,0,0,3,0,88,1,0,0,0,Magyar Posta Zártkör?en M?köd? Részvénytársaság,HU101,1,79996000-2,9,0,HU,0,Postai közrem?köd?k kiválasztása Borsod-Abaúj-Zemplén megye településein,1461,contract m,0,NEVA21 CONSULT Szolgáltató Korlátolt Felel?sség? Társa,HU331,hungary,29-Jul-10,2010,12285.08,call for tender published,negotiation,price plus quality,established by public law,general public services,missing,business services: law
HU18084922,HU15000168,49,665,0.5559753,0,36,9,0,0,7,0,8,1,0,0,0,VÁTI Magyar Regionális Fejlesztési és Urbanisztikai,HU101,1,79821000-5,2,1,HU101,NA,nyomdai,,,,,,,,,,,,,,,,
HU11906522,HU15000368,18,702,0.1229999,0,0,0,0,0,0,0,0,0,0,0,0,Nemzeti Infrastruktúra Fejleszt? zártkör?en m?köd?,HU101,8,79416000-3,5,1,HU101,1,az M0 körgy?r? déli szektorának megvalósításával kapcsolatos kommunikációs tevékenység ellátása,814,no contrac,1,Strategic Scope Kft. és Stég Design Reklám és Grafikai,HU101,hungary,18-Jan-10,2010,119165.2,call for tender published,open,price plus quality,other/private ,missing,missing,business services: law
HU494351,HU10947320,154,339,0.088139,0,0,0,1,0,0,0,0,0,1,0,0,Budapest F?város Önkormányzatának F?városi Gyermek,HU101,8,79713000-5,1,0,HU101,0,?rzés és vagyonvédelmi feladatok 3 telephelyen,179,no contrac,0,"BIZALOM"" Vagyonvédelmi Szolgáltató Zártkör?en M?köd?""",HU101,hungary,23-Jul-10,2010,11694.54,call for tender published,open,lowest price,regional/local ,education,500<x,business services: law
HU494351,HU10947320,154,339,0.088139,0,0,0,1,0,0,0,0,0,1,0,0,Budapest F?város Önkormányzatának F?városi Gyermek,HU101,8,79713000-5,1,0,HU101,0,?rzés és vagyonvédelmi feladatok 3 telephelyen,179,no contrac,0,"BIZALOM"" Vagyonvédelmi Szolgáltató Zártkör?en M?köd?""",HU101,hungary,23-Jul-10,2010,11694.54,call for tender published,open,lowest price,regional/local ,education,500<x,business services: law
HU18084922,HU15000168,49,665,0.5654421,0,36,9,0,0,7,0,8,1,0,0,0,VÁTI Magyar Regionális Fejlesztési és Urbanisztikai,HU101,1,79821000-5,2,1,HU101,NA,nyomdai,,,,,,,,,,,,,,,,
HU10901232,HU22460316,10,756,0.5210487,0,3916,89,0,0,3,0,88,1,0,0,0,Magyar Posta Zártkör?en M?köd? Részvénytársaság,HU101,3,79996000-2,9,0,HU,0,Postai közrem?köd?k kiválasztása Zala megye településein,1461,contract m,0,TEXTOR-AGMEN 93 Kereskedelmi és Szolgáltató Betéti Tár,HU221,hungary,29-Jul-10,2010,11416.89,call for tender published,negotiation,price plus quality,established by public law,general public services,missing,business services: law
HU12169210,HU10276107,24,273,0.1279098,3,0,0,2,0,0,11,0,2,1,0,0,Magyar Rádió zártkör?en m?köd? Részvénytársasá,HU101,6,79311000-7,1,0,HU101,0,Egyedi mérések a Magyar Rádió zrt. részére,NA,no contrac,0,MEDIÁN KÖZVÉLEMÉNY- ÉS PIACKUTATO SZOLGÁLTATO KFT,HU101,hungary,18-Jan-10,2010,11315.5,call for tender published,open,lowest price,national ,general public services,missing,business services: law
HU323868,HU11165275,107,353,0.0862809,0,0,0,0,0,0,0,0,0,0,0,0,Bükki Nemzeti Park Igazgatóság,HU312,2,79821000-5,1,1,HU312,1,HUSK 0801/067 – nyomdai munkák,84,contract m,0,GARAMOND 91 KIADVÁNYSZERKESZTÖ STUDIO KFT,HU312,hungary,22-Oct-10,2010,113041.19,call for tender published,open,lowest price,national ,environment,100<x<=500,business services: law
HU18089996,HU15000356,50,701,0.5718919,0,6,0,0,2,2,0,3,0,0,0,0,Hungarofest Nemzeti Rendezvényszervez? Nonprofit Korl�,HU101,1,79416000-3,2,0,HU,1,Pécs2010 Európa Kulturális F?városa program PR kampányterv tervezése és lebonyolítása 2009-2010,NA,no contrac,1,Sensation Kommunikációs Ügynökség Kft. ( névváltozá,HU101,hungary,19-Apr-10,2010,112558.99,call for tender published,negotiation,price plus quality,established by public law,missing,missing,business services: law
HU728043,HU10412426,202,286,0.4789534,0,1,0,0,0,3,0,1,0,0,0,0,Sopron Megyei Jogú Város Önkormányzata,HU221,1,79400000-8,4,1,HU221,0,Tájékoztató - Sopron - Projektmenedzsment GUTS,974,contract m,0,HitesyBartuczHollai Euroconsulting Tanácsadó Korlátolt F,HU101,hungary,21-Jun-10,2010,111962.59,call for tender published,negotiation,price plus quality,regional/local ,general public services,100<x<=500,business services: law
HU733656,HU22418876,227,755,0.0816873,10,0,0,10,0,1,5,0,0,3,0,0,Szombathely Megyei Jogú Város Önkormányzata,HU222,4,79340000-9,1,1,HU222,1,Tájékoztató az eljárás eredményér?l - Az ISEUM rekonstrukcióhoz kapcsolódó marketing és nyomdai munkák II.,314,no contrac,0,MEDIUS ELSÖ GYÖRI KÖZVÉLEMÉNY- ÉS PIACKUTATO BT.,HU221,hungary,19-Aug-11,2011,11171.48,call for tender published,open,lowest price,regional/local ,general public services,100<x<=500,business services: law
HU308801,HU10456378,87,291,0.0813166,15,0,0,0,0,1,5,0,0,0,0,0,Miskolci Egyetem,HU311,2,79341000-6,1,0,HU311,0,Miskolci Egyetem sajtó megjelenési és nyomdai munkái.,226,no contrac,0,INFORM MÉDIA Lapkiadó,,,,,,,,,,,,
HU11092612,HU12527760,15,452,0.0506606,0,0,0,0,0,0,0,0,0,0,0,0,SZEGEDI KÖZLEKEDÉSI KFT,HU333,5,79713000-5,7,0,HU333,1,Az ajánlatkér? pénzszállítási,,,,,,,,,,,,,,,,
HU598327,HU20306841,171,730,0.5637811,3,15,18,4,1,2,0,5,3,0,0,0,Nemzeti Fejlesztési Ügynökség,HU101,1,79410000-1,2,1,HU101,NA,"Tájékoztató az eljárás eredményér?l Adatbázis-beszerzés és konszolidálás természeti-társadalmi hatások értékeléséhez – El?tanulmány"" tárgyú eljárásban""",NA,no contrac,0,"MKIK GVI"" Magyar Kereskedelmi és Iparkamara Gazdaság- é""",HU101,hungary,26-Nov-12,2012,10958.5,no call for tenders published,negotiation,price plus quality,national ,finance,500<x,business services: law
HU325774,HU13434717,113,525,0.0407494,0,1,2,0,0,0,0,0,2,0,0,0,Balaton-Felvidéki Nemzeti Park Igazgatóság,HU213,2,79421000-1,5,1,HU213,0,Balatoni térség turisztikai vonzerejének növelése,616,no contrac,0,ECONOSERVE Pályázati és Üzleti Tanácsadó Korlátolt F,HU101,hungary,16-Dec-09,2009,10925.1,call for tender published,open,price plus quality,regional/local ,environment,50<x<=100,business services: law
HU300014,HU12385184,73,441,0.6254887,0,15,0,0,0,0,0,5,0,0,0,0,Országgy?lés Hivatala,,1,79300000-7,4,0,HU101,0,Tanulmányok készítése a Nemzeti Fenntartható Fejl?dési Stratégia kidolgozásához (425),154,contract m,0,TÁRKI Társadalomkutatási Intézet Zrt.,HU101,hungary,16-Feb-11,2011,10885.5,no call for tenders published,other/framework,price plus quality,national ,general public services,500<x,business services: law
HU18461376,HU14247316,56,590,0.0382598,3,0,0,2,0,1,2,0,0,0,0,0,DARFÜ Dél-alföldi Regionális Fejlesztési Ügynöks,HU333,2,79416000-3,15,0,HU 33,0,A Dél-alföldi Regionális Fejlesztési Ügynökség Nonprofit Kft. részére nyújtandó elektronikus médiaszolgáltatáso,NA,no contrac,0,MIRÁZS MÉDIA Kommunikációs Korlátolt Felel?sség? Tár,HU331,hungary,21-Jul-10,2010,10828.8,call for tender published,open,price plus quality,regional/local ,missing,missing,business services: law
HU10856417,HU12514263,8,450,0.4869436,10,0,5,5,0,2,0,0,9,0,0,1,MÁV Magyar Államvasutak Zártkör?en M?köd? Részvé,HU101,1,79821000-5,1,0,HU101,0,Nyomdai keretmegállapodás,NA,no contrac,0,A-Z BUDA COPY CAT Kereskedelmi és Szolgáltató Korlátolt,HU101,hungary,7-Aug-09,2009,10825.78,call for tender published,invitation,lowest price,national ,missing,missing,business services: law
HU721538,HU12463129,177,445,0.0419938,1,0,0,1,0,1,2,0,0,1,0,0,Országos Rend?r-F?kapitányság,HU101,13,79713000-5,1,0,HU101,1,Az ORFK GF GEI telephelyein ?rzés-védelmi és takarítási szolgáltatások biztosítása,688,no contrac,0,JUSEC Biztonsági Szolgáltató Korlátolt Felel?sség? Tá,HU101,hungary,7-Sep-09,2009,107967.67,call for tender published,open,lowest price,national ,missing,500<x,business services: law
