Source;Target;cri_comp;anb_name;anb_nuts;ca_bids;ca_cpv;ca_criteria_count;ca_eufund;ca_nuts;ca_scntr_sc;ca_title;cft_duration;w_name;w_nuts;country;ca_date;ca_year;ca_contract_value;nocft;ca_procedure;ca_criterion;anb_type;anb_empl_cat
CZ00297577;CZ27776506;0,38031;Město Orlová;CZ0803;23;45000000-7;1;1;CZ080;;Realizace energetických úspor v objektu ZŠ Slezská 850 v Orlové;180;MH - STAVBY, s.r.o.;CZ0806;czechr;22-Jun-12;2012;645678,14;1;open;lowest price;regional/local ;100<x<=500
CZ70889546;CZ45274924;0,38026;Královéhradecký kraj;CZ0521;7;45233000-9;3;1;CZ052;1;Silnice II/308 Hradec Králové - Slatina, ul. Kladská;;EUROVIA CS, a.s.;CZ0100;czechr;17-Apr-12;2012;987687,72;1;open;price plus quality;regional/local ;100<x<=500
CZ00243132;CZ60838744;0,37964;Město Příbram;CZ020B;7;45232400-6;1;0;CZ020;0;Výběr zhotovitele stavebních prací – Rekonstrukce  vodohospodářských sítí  a komunikací v ulici Mariánská;;STRABAG  a.s.;CZ0100;czechr;10-Jul-12;2012;484299,8;0;open;lowest price;regional/local ;100<x<=500
CZ00297577;CZ28633113;0,37796;Město Orlová;CZ0803;8;45000000-7;2;1;CZ080;1;Spokojený občan - vizitka úřadu - rekonstrukce budovy MěÚ 796, 3. etapa;294;KONE STAVBY s.r.o.;CZ0803;czechr;2-Jul-12;2012;544777,27;1;open;lowest price;regional/local ;100<x<=500
CZ00241202;CZ25606468;0,37755;Obec Dolní Břežany;CZ020A;3;45000000-7;1;1;CZ02;1;Dolní Břežany - zlepšení kvality pitné vody, dostavba a rekonstrukce vodovodní sítě a VDJ Dolní Břežany;;POHL cz, a.s.;CZ020A;czechr;12-Mar-12;2012;2436242,5;1;invitation;lowest price;regional/local ;10<x<=25
CZ00239640;CZ25253361;0,37711;Město  Poděbrady;CZ0208;17;45233100-0;1;1;CZ020;0;Poděbrady, Revitalizace lázeňské promenády;;Chládek a Tintěra, Pardubice a.s.;CZ0532;czechr;5-Jan-12;2012;841936,74;0;open;lowest price;regional/local ;50<x<=100
CZ42396182;CZ25160168;0,37702;ČESKOKRUMLOVSKÝ ROZVOJOVÝ FOND, spol. s r.o.;CZ0312;4;45454100-5;1;1;CZ031;;Revitalizace objektu SYNAGOGY, v rámci projektu Revitalizace objektů Synagogy a Ateliéru E. Schieleho v Č. Krumlově - Kulturně hist. centrum III. meandr;;VIDOX s.r.o.;CZ0312;czechr;17-Sep-12;2012;550204,08;0;open;lowest price;supported body/soe ;10<x<=25
CZ46747885;CZ24128376;0,37701;Technická univerzita v Liberci;CZ0513;19;45214400-4;1;1;CZ051;0;Snížení energetické náročnosti objektů TU Liberec;;Amper Market, a.s.;CZ0100;czechr;14-May-12;2012;176726,52;1;open;lowest price;established by public law;500<x
CZ00293881;CZ27677109;0,37692;Město Znojmo;CZ0647;26;45214200-2;2;1;CZ064;1;Snižování energetické náročnosti budovy MŠ Armády a MŠ Dělnická;153;Lawstav, s.r.o.;CZ0646;czechr;16-Feb-12;2012;304334,06;1;open;price plus quality;regional/local ;100<x<=500
CZ72050250;CZ47452081;0,37668;Krajské ředitelství policie Pardubického kraje;CZ0532;5;45216100-5;1;0;CZ053;1;Strukturovaná kabeláž a elektroinstalace pro VT - 2. etapa;;AG COM, a.s.;CZ0521;czechr;31-Aug-12;2012;469423,35;0;open;lowest price;national ;100<x<=500
CZ70932581;CZ45274924;0,37658;Správa a údržba silnic Jihomoravského kraje, přís;CZ0642;10;45000000-7;2;1;CZ064;0;II/431 Vyškov - průtah;90;EUROVIA CS, a.s.;CZ0100;czechr;25-Apr-12;2012;381189,36;1;open;price plus quality;supported body/soe ;100<x<=500
CZ61988987;CZ46678468;0,37656;Ostravská univerzita v Ostravě;CZ0806;6;45214000-0;3;1;CZ080;;LÉKAŘSKÁ FAKULTA OU V OSTRAVĚ A CENTRUM INTERDISCIPLINÁRNÍCH MEDICÍNSKÝCH TECHNOLOGIÍ OSTRAVA;851;HOCHTIEF CZ a. s.;CZ0100;czechr;26-Jun-12;2012;11898265;1;invitation;price plus quality;established by public law;500<x
CZ61384399;CZ25520059;0,37648;VYSOKÁ ŠKOLA EKONOMICKÁ V PRAZE;CZ0100;6;45000000-7;1;0;CZ010;0;“ VŠE – Nástavba pátého patra nad Novou budovou – blok k Italské ulici vč. rekonstrukce elektroinstalace a výměny oken v původním bloku“;142;STAEG, spol. s r.o.;CZ0646;czechr;14-Jun-12;2012;1870999,5;1;open;lowest price;established by public law;500<x
CZ00297577;CZ45193509;0,37644;Město Orlová;CZ0803;25;45000000-7;2;1;CZ080;;Realizace energetických úspor v objektu ZŠ Ke Studánce 1050 v Orlové;90;Beskydská stavební, a.s.;CZ0802;czechr;22-Jun-12;2012;385312,36;1;open;lowest price;regional/local ;100<x<=500
CZ70889546;CZ26177005;0,37631;Královéhradecký kraj;CZ0521;7;45233000-9;3;1;CZ052;1;III/295 6 Vrchlabí - Strážné, 2. etapa;;COLAS CZ, a.s.;CZ0100;czechr;11-Apr-12;2012;469238,8;1;open;price plus quality;regional/local ;100<x<=500
CZ46747885;CZ24128376;0,37593;Technická univerzita v Liberci;CZ0513;13;45214400-4;1;1;CZ051;0;Snížení energetické náročnosti objektů TU Liberec;;Amper Market, a.s.;CZ0100;czechr;14-May-12;2012;143782,24;1;open;lowest price;established by public law;500<x
CZ00278360;CZ25968807;0,37588;Město Trutnov;CZ0525;6;45000000-7;3;0;CZ052;1;Trutnov, Muzeum Podkrkonoší, čp.150 - sanace dřevomorky, stavební úpravy;;MATEX HK s.r.o.;CZ0521;czechr;23-Apr-12;2012;277994,78;0;outside pp law;price plus quality;regional/local ;100<x<=500
CZ00262978;CZ45274924;0,37571;STATUTÁRNÍ MĚSTO LIBEREC;CZ0513;10;45000000-7;1;0;CZ051;0;Cihlářská, Dožínková a Košická - oprava komunikací;180;EUROVIA CS, a.s.;CZ0100;czechr;29-Jun-12;2012;259572,54;1;negotiation;lowest price;regional/local ;100<x<=500
CZ00268810;CZ24804053;0,37566;Statutární město Hradec Králové;CZ0521;19;45112711-2;1;1;CZ052;0;"Rekonstrukce Šimkových sadů""""";442;Pontevia Corp. a.s.;CZ0100;czechr;26-Jun-12;2012;1771379;1;open;lowest price;regional/local ;100<x<=500
CZ00845451;CZ44739494;0,37525;Statutární město Ostrava;CZ0806;1;45216100-5;1;0;CZ080;1;Dislokace leteckého stanoviště IZS v Ostravě - Zábřehu (I. a II. etapa);420;Stavos Stavba a.s.;CZ0806;czechr;22-Jun-12;2012;1629420,8;1;open;lowest price;regional/local ;500<x
CZ70890749;CZ60838531;0,37508;Kraj Vysočina;CZ0632;19;45000000-7;1;0;CZ063;1;Školní statek Humpolec - volné ustájení a odpadové hospodářství;408;I.Kamenická stavební a obchodní firma s.r.o.;CZ0633;czechr;31-Oct-12;2012;1256280;1;open;lowest price;regional/local ;100<x<=500
CZ46747885;CZ25038192;0,37507;Technická univerzita v Liberci;CZ0513;19;45214400-4;1;1;CZ051;0;Snížení energetické náročnosti objektů TU Liberec;;OSF 2000, s.r.o.;CZ0513;czechr;14-May-12;2012;138875,57;1;open;lowest price;established by public law;500<x
CZ46747885;CZ25038192;0,37504;Technická univerzita v Liberci;CZ0513;18;45214400-4;1;1;CZ051;0;Snížení energetické náročnosti objektů TU Liberec;;OSF 2000, s.r.o.;CZ0513;czechr;14-May-12;2012;137879,66;1;open;lowest price;established by public law;500<x
CZ00212423;CZ25888595;0,37472;Vězeňská služba České republiky;CZ0100;10;45262521-9;1;1;CZ042;0;Bělušice -  snížení energetické náročnosti a využití OZE pro přípravu TUV;517;VAPES CE s.r.o.;CZ0803;czechr;19-Sep-12;2012;924142,04;1;open;lowest price;national ;500<x
CZ70892822;CZ15050050;0,37453;PARDUBICKÝ KRAJ;CZ0532;7;45215000-7;1;0;CZ053;0;„Domov u fontány Přelouč - modernizace křídla B“;180;MARHOLD a.s.;CZ0532;czechr;18-Jul-12;2012;264160,32;1;open;lowest price;regional/local ;100<x<=500
CZ70889546;CZ28402758;0,37373;Královéhradecký kraj;CZ0521;1;45215100-8;1;1;CZ052;0;"Jednací řízení bez uveřejnění III na vícepráce projektu - zateplení budov v areálu Oblastní nemocnice Trutnov""""";548;BAK stavební společnost, a.s.;CZ0525;czechr;15-Aug-12;2012;10868,616;1;open;lowest price;regional/local ;100<x<=500
CZ70889546;CZ28402758;0,37373;Královéhradecký kraj;CZ0521;1;45215100-8;1;1;CZ052;0;"Jednací řízení bez uveřejnění III na vícepráce projektu - zateplení budov v areálu Oblastní nemocnice Trutnov""""";548;BAK stavební společnost, a.s.;CZ0525;czechr;15-Aug-12;2012;10231,003;1;open;lowest price;regional/local ;100<x<=500
CZ44992785;CZ25322257;0,37363;Statutární město Brno;CZ0642;4;45000000-7;3;0;CZ064;1;Brno, Vážného II - rekonstrukce kanalizace;;IMOS Brno, a.s.;CZ0642;czechr;19-Nov-12;2012;855540,82;0;invitation;price plus quality;regional/local ;500<x
CZ00243132;CZ60838744;0,37339;Město Příbram;CZ020B;24;45211360-0;1;1;CZ020;0;Výběr zhotovitele stavebních prací – IPRM III- rekonstrukce náměstí 17. listopadu a jeho okolí;;STRABAG  a.s.;CZ0100;czechr;21-Mar-12;2012;1211971;0;open;lowest price;regional/local ;100<x<=500
CZ70891320;CZ25567225;0,37337;Zlínský kraj;CZ0724;4;45454100-5;3;0;CZ072;1;Kroměřížská nemocnice a.s. – Rekonstrukce kuchyně – dodávka stavby;242;VW WACHAL a.s.;CZ0721;czechr;27-Jun-12;2012;1273343;1;open;price plus quality;regional/local ;100<x<=500
CZ00020478;CZ60838744;0,37333;MINISTERSTVO ZEMĚDĚLSTVÍ;CZ0100;5;45233000-9;2;1;CZ080;;Polní cesta C3 Slezské Pavlovice a Polní cesta Záhumenní Moravský Kočov;;STRABAG  a.s.;CZ0100;czechr;21-Aug-12;2012;302254,68;1;open;price plus quality;national ;500<x
CZ00020478;CZ26177005;0,37325;MINISTERSTVO ZEMĚDĚLSTVÍ;CZ0100;12;45233000-9;3;1;CZ020;0;Výstavba polní cesty v k. ú. Štolmíř a suché retenční nádrže v k. ú. Zadní Hrádek;243;COLAS CZ, a.s.;CZ0100;czechr;26-Nov-12;2012;148873,07;1;open;price plus quality;national ;500<x
CZ70889953;CZ46678468;0,37319;Povodí Vltavy, státní podnik;CZ0100;5;45247212-9;2;0;CZ031;0;"Soběslav protipovodňová opatření""""";395;HOCHTIEF CZ a. s.;CZ0100;czechr;17-Apr-12;2012;1731929,4;1;invitation;price plus quality;supported body/soe ;100<x<=500
CZ00246433;CZ45274924;0,37309;Město České Velenice;CZ0313;4;45000000-7;1;0;CZ031;0;Rekonstrukce místní komunikace Komenského;;EUROVIA CS, a.s.;CZ0100;czechr;17-Feb-12;2012;254908,58;0;negotiation;lowest price;regional/local ;25<x<=50
CZ00020478;CZ26177005;0,37306;MINISTERSTVO ZEMĚDĚLSTVÍ;CZ0100;6;45233000-9;3;1;CZ020;1;Výstavba polní cesty v k. ú. Štolmíř a suché retenční nádrže v k. ú. Zadní Hrádek;243;COLAS CZ, a.s.;CZ0100;czechr;26-Nov-12;2012;29655,991;1;open;price plus quality;national ;500<x
CZ00845451;CZ25848461;0,37253;Statutární město Ostrava;CZ0806;9;45213150-9;1;0;CZ080;1;ZOO - administrativní budova + parkoviště;180;VAMOZ - servis, a.s.;CZ0806;czechr;4-Oct-12;2012;1151465,4;1;open;lowest price;regional/local ;500<x
CZ00020478;CZ45357307;0,37245;MINISTERSTVO ZEMĚDĚLSTVÍ;CZ0100;10;45233000-9;2;1;CZ032;;Stavba polních cest HPC 2 a VPC 5 v k.ú. Skočice u Přeštic;123;Silnice Klatovy a.s.;CZ0322;czechr;20-Sep-12;2012;556848,33;1;open;price plus quality;national ;500<x
CZ46747885;CZ24128376;0,37224;Technická univerzita v Liberci;CZ0513;18;45214400-4;1;1;CZ051;0;Snížení energetické náročnosti objektů TU Liberec;;Amper Market, a.s.;CZ0100;czechr;14-May-12;2012;35345,304;1;open;lowest price;established by public law;500<x
CZ00183024;CZ62060881;0,37187;Hamzova odborná léčebna pro děti a dospělé;CZ0531;12;45000000-7;1;0;CZ053;0;Zateplení fasád a výměny oken na bytových domech;;Pluto, spol. s r.o.;CZ0531;czechr;14-Aug-12;2012;66307,17;1;open;lowest price;supported body/soe ;100<x<=500
CZ70889953;CZ46678468;0,37187;Povodí Vltavy, státní podnik;CZ0100;7;45247212-9;2;0;CZ020;0;"Zruč nad Sázavou protipovodňová opatření""""";424;HOCHTIEF CZ a. s.;CZ0100;czechr;1-Mar-12;2012;4109856,2;1;invitation;price plus quality;supported body/soe ;100<x<=500
CZ00020478;CZ47239328;0,37185;MINISTERSTVO ZEMĚDĚLSTVÍ;CZ0100;19;45000000-7;3;0;CZ031;1;Polní cesty NC 2 a RC 4;270;Lesostavby Třeboň a.s.;CZ0313;czechr;19-Jun-12;2012;111814,28;1;open;price plus quality;national ;500<x
CZ00845451;CZ44739494;0,37177;Statutární město Ostrava;CZ0806;1;45216100-5;1;0;CZ080;0;Dislokace leteckého stanoviště IZS v Ostravě - Zábřehu (I. a II. etapa);420;Stavos Stavba a.s.;CZ0806;czechr;22-Jun-12;2012;224625,3;1;open;lowest price;regional/local ;500<x
CZ00300535;CZ62360213;0,37174;Statutární město Opava;CZ0805;4;45233160-8;2;1;CZ080;0;Ochranova- úprava parteru okolí;;KARETA s.r.o.;CZ0801;czechr;3-Jul-12;2012;316047,47;1;open;price plus quality;regional/local ;100<x<=500
CZ00020478;CZ10442481;0,37163;MINISTERSTVO ZEMĚDĚLSTVÍ;CZ0100;15;45233000-9;3;1;CZ042;1;Polní cesty v k. ú. Bitozeves, Nehasice a Tatinná - Stavba č. 1 a 2;169;EKOSTAVBY Louny s.r.o.;CZ0424;czechr;25-Jun-12;2012;466207,98;1;open;price plus quality;national ;500<x
CZ25702556;CZ47536586;0,37129;ČEPS, a.s.;CZ0100;5;45110000-1;1;0;CZ01;0;TR Chodov, Modernizace řídicího systému, Transformátor T403 nový, stavebně-montážní práce;;ASE, s.r.o.;CZ0209;czechr;13-Jun-12;2012;12900313;0;negotiation;lowest price;supported body/soe ;100<x<=500
CZ00020478;CZ10442481;0,37126;MINISTERSTVO ZEMĚDĚLSTVÍ;CZ0100;15;45233000-9;3;1;CZ042;1;Polní cesty v k. ú. Bitozeves, Nehasice a Tatinná - Stavba č. 1 a 2;169;EKOSTAVBY Louny s.r.o.;CZ0424;czechr;25-Jun-12;2012;277597,83;1;open;price plus quality;national ;500<x
CZ00268810;CZ25941127;0,3711;Statutární město Hradec Králové;CZ0521;9;45214210-5;1;0;CZ052;0;MŠ Úprkova, Hradec Králové;;INGBAU CZ s.r.o.;CZ0532;czechr;15-May-12;2012;273839,31;1;open;lowest price;regional/local ;100<x<=500
CZ71009396;CZ42766991;0,3711;Zdravotní ústav se sídlem v Ostravě;CZ0806;5;45454100-5;2;1;CZ080;1;Realizace úspor energie – Zdravotní ústav se sídlem v Ostravě;150;THERM, spol. s r. o.;CZ0806;czechr;7-May-12;2012;750574,55;1;open;lowest price;supported body/soe ;100<x<=500
CZ00845451;CZ45192464;0,3711;Statutární město Ostrava;CZ0806;20;45321000-3;2;0;CZ080;1;Rekonstrukce koridoru ZŠ Volgogradská 2600/6B, Ostrava-Zábřeh;181;Bytostav Poruba a. s.;CZ0806;czechr;14-Dec-12;2012;223841,62;1;open;price plus quality;regional/local ;500<x
CZ00020478;CZ26385759;0,37094;MINISTERSTVO ZEMĚDĚLSTVÍ;CZ0100;6;45454100-5;2;0;CZ010;1;Energetická modernizace budovy Ministerstva zemědělství na adrese Rudolfovská 493/80, České Budějovice;122;MIRAS - stavitelství a sanace s.r.o.;CZ0323;czechr;31-Jul-12;2012;359906,28;1;open;price plus quality;national ;500<x
CZ00845451;CZ46975764;0,37084;Statutární město Ostrava;CZ0806;9;45212220-4;2;0;CZ080;1;Víceúčelové sportoviště ZŠ Provaznická;150;TENNIS Zlín, a.s.;CZ0724;czechr;20-Dec-12;2012;335901,7;1;open;price plus quality;regional/local ;500<x
CZ75151481;CZ26211726;0,37073;Krajské ředitelství policie Středočeského kraje;CZ0100;9;45216100-5;1;1;CZ020;0;Kontaktní a koordinační centra II. v objektech KŘP Středočeského kraje, Březnice, Příbram, DI Kolín, DO Nová Ves.;;HOSS a.s.;CZ0201;czechr;17-Dec-12;2012;55979,223;0;open;lowest price;national ;100<x<=500
CZ00216224;CZ25787012;0,37036;Masarykova univerzita;CZ0642;3;45214630-5;0;1;CZ064;;Přístrojové vybavení V. pro projekt Regionální VaV centrum pro nízkonákladové plazmové a nanotechnologické povrchové úpravy reg.č CZ.1.05/2.1.00/03.0086;;SAFIBRA, s.r.o.;CZ0209;czechr;12-Oct-12;2012;51641,354;1;open;missing;established by public law;500<x
CZ00216224;CZ62906127;0,37032;Masarykova univerzita;CZ0642;3;45214630-5;0;1;CZ064;;Přístrojové vybavení V. pro projekt Regionální VaV centrum pro nízkonákladové plazmové a nanotechnologické povrchové úpravy reg.č CZ.1.05/2.1.00/03.0086;;"ROHDE &amp; SCHWARZ - Praha, s.r.o.";CZ0100;czechr;12-Oct-12;2012;28168,784;1;open;missing;established by public law;500<x
CZ42196451;CZ25039733;0,37032;Lesy České republiky, s.p.;CZ0521;3;45213240-7;1;1;CZ051;0;Monitorizační obora Prácheň.;169;BORSKÁ STAVEBNÍ s.r.o.;CZ0511;czechr;1-Aug-12;2012;112864,09;1;open;lowest price;supported body/soe ;500<x
CZ42196451;CZ25003810;0,37031;Lesy České republiky, s.p.;CZ0521;3;45213240-7;1;1;CZ051;0;Monitorizační obora Rousínov;169;CZ-ANEK`S s.r.o.;CZ0513;czechr;30-Jul-12;2012;99391,247;1;open;lowest price;supported body/soe ;500<x
CZ42196451;CZ25292315;0,37031;Lesy České republiky, s.p.;CZ0521;7;45247270-3;1;1;CZ051;0;Retenční nádrž Pustý potok;486;ZVČ, s.r.o.;CZ0521;czechr;23-Jul-12;2012;85586,496;1;open;lowest price;supported body/soe ;500<x
CZ25945793;CZ27195147;0,37028;TEPVOS, spol. s r.o.;CZ0534;6;45232420-2;0;1;CZ053;0;Ústí nad Orlicí – kanalizace a ČOV;1262;SMP CZ, a.s.;CZ0100;czechr;6-Mar-12;2012;23900846;1;invitation;missing;supported body/soe ;50<x<=100
CZ43227317;CZ25947273;0,37028;SKIAREÁL KLÍNOVEC s.r.o.;CZ0100;2;45234230-7;4;1;CZ041;1;Modernizace a rozšíření Skiareálu Klínovec – etapa JIH;;KERS s.r.o.;CZ0522;czechr;13-Apr-12;2012;10764625;1;open;price plus quality;other/private ;10<x<=25
CZ00256552;CZ25201506;0,37015;Město Dobřany;CZ0324;6;45000000-7;1;0;CZ032;0;Dobřany, Průmyslová ulice - infrastruktura pro výstavbu průmyslové zóny, SO 100 Komunikace;;BP STAVBY CZ s.r.o.;CZ0323;czechr;4-Jan-12;2012;426084,76;0;negotiation;lowest price;regional/local ;25<x<=50
CZ00286192;CZ25183052;0,36851;Městys Luka nad Jihlavou;CZ0632;5;45233000-9;1;0;CZ063;1;Městys Luka nad Jihlavou 17 RD, IS a komunikace;;SYNER VHS Vysočina, a.s.;CZ0632;czechr;18-Sep-12;2012;453660,37;0;negotiation;lowest price;regional/local ;<=10
CZ00297569;CZ25890981;0,36748;Město Bohumín;CZ0803;11;45000000-7;1;1;CZ080;1;Cyklostezka ul. 1. máje, Bohumín - Skřečoň;;KR OSTRAVA a.s.;CZ0806;czechr;20-Sep-12;2012;311143,3;0;open;lowest price;regional/local ;100<x<=500
CZ72045230;CZ00014915;0,36695;Terezín - město změny, zájmové sdružení právnic;CZ0427;3;45000000-7;3;1;CZ042;1;Výběr zhotovitele stavby Jízdárna;390;Metrostav a.s.;CZ0100;czechr;24-Dec-12;2012;1490807,2;1;invitation;price plus quality;other/private ;<=10
CZ72048972;CZ25253361;0,36686;Národní hřebčín Kladruby nad Labem, státní pří;CZ0532;5;45000000-7;0;1;CZ053;1;Realizace I. a II. etapy projektu Obnova součástí národní kulturní památky Hřebčín v Kladrubech nad Labem;;Chládek a Tintěra, Pardubice a.s.;CZ0532;czechr;8-Oct-12;2012;9580405,3;1;invitation;missing;supported body/soe ;50<x<=100
CZ00534188;CZ26874130;0,36662;Nemocnice ve Frýdku-Místku, příspěvková organizac;CZ0802;24;45215100-8;1;1;CZ080;0;Zateplení vybraných objektů Nemocnice ve Frýdku - Místku;183;DEC-PLAST Trade s.r.o.;CZ0804;czechr;14-Mar-12;2012;847490,59;1;open;lowest price;supported body/soe ;500<x
CZ60193468;CZ25649868;0,3665;MERO ČR, a.s.;CZ0206;2;45442180-2;0;0;CZ020;0;Oprava nátěrů na nádržích a potrubí na CTR Nelahozeves - rámcová smlouva;1440;PROFICOLOR, společnost s ručením omezeným;CZ0100;czechr;19-Apr-12;2012;1260758,3;1;open;missing;supported body/soe ;50<x<=100
CZ00298077;CZ48035599;0,36625;Město Kopřivnice;CZ0804;14;45233162-2;1;1;CZ080;1;Cyklostezka Příbor - Lubina;;SWIETELSKY stavební s.r.o.;CZ0311;czechr;8-Jun-12;2012;56335,264;1;open;lowest price;regional/local ;100<x<=500
CZ00250627;CZ60838744;0,36625;MĚSTO PRACHATICE;CZ0315;5;45233140-2;1;0;CZ031;1;Rekonstrukce Rumpálovy ulice, Prachatice;;STRABAG  a.s.;CZ0100;czechr;24-May-12;2012;556941,03;0;open;lowest price;regional/local ;50<x<=100
CZ00246875;CZ26374919;0,36621;Město Jindřichův Hradec;CZ0313;1;45232400-6;1;1;CZ031;0;Splašková kanalizace v místní části Radouňka - dodatečné práce II.;;BÖGL a KRÝSL, k.s.;CZ0100;czechr;7-Jun-12;2012;14301,797;0;missing/error;lowest price;regional/local ;100<x<=500
CZ00291471;CZ45273910;0,36533;MĚSTO UHERSKÉ HRADIŠTĚ;CZ0722;2;45233100-0;2;1;CZ072;1;Revitalizace veřejných prostranství v prostoru obytného souboru Malinovského a náměstí Republiky;110;Pražské silniční a vodohospodářské stavby, a.s.;CZ0100;czechr;10-May-12;2012;694297,54;1;open;price plus quality;regional/local ;100<x<=500
CZ00253979;CZ28420403;0,36486;Město Cheb;CZ0411;4;45233123-7;1;0;CZ041;1;Velkoplošná výsprava povrchu vozovky v ulici Svatopluka Čecha - Cheb (úsek ul. Májová - Evropská) a Velkoplošná výsprava povrchu vozovky v ulici Pivovarská - Cheb (úsek ul. Májová - Evropská);46;ALGON, a.s.;CZ020A;czechr;14-Sep-12;2012;102610,8;1;open;lowest price;regional/local ;100<x<=500
CZ00255645;CZ28337271;0,36372;Město Kašperské Hory;CZ0322;6;45000000-7;1;0;CZ032;0;Kašperské Hory - novostavba skladu a skladovacích ploch pro výtopnu - venkovní úpravy;;VYSLYSTAV s.r.o.;CZ0327;czechr;27-Sep-12;2012;184532,07;0;negotiation;lowest price;regional/local ;10<x<=25
CZ75032333;CZ25567225;0,36342;Národní památkový ústav;CZ0100;4;45212300-9;1;1;CZ072;0;NÁRODNÍ CENTRUM ZAHRADNÍ KULTURY – KVĚTNÁ ZAHRADA;;VW WACHAL a.s.;CZ0721;czechr;16-Nov-12;2012;6968569,8;1;open;lowest price;supported body/soe ;500<x
CZ70889546;CZ42196868;0,36138;Královéhradecký kraj;CZ0521;4;45454100-5;1;1;CZ052;0;Stavební práce a povinná publicita v rámci projektu „Centrum odborného vzdělávání pro elektrotechnický a strojírenský průmysl“;304;M - SILNICE a.s.;CZ0532;czechr;25-Jul-12;2012;391271,96;1;open;lowest price;regional/local ;100<x<=500
CZ00292427;CZ25520059;0,3606;Město Vyškov;CZ0646;4;45211360-0;6;0;CZ064;1;Rekonstrukce a dostavba objektu nám. Čsl. armády 1, Vyškov;501;STAEG, spol. s r.o.;CZ0646;czechr;4-Jul-12;2012;3564002;1;open;price plus quality;regional/local ;100<x<=500
CZ00292427;CZ25520059;0,3606;Město Vyškov;CZ0646;4;45211360-0;6;0;CZ064;0;Rekonstrukce a dostavba objektu nám. Čsl. armády 1, Vyškov;501;STAEG, spol. s r.o.;CZ0646;czechr;4-Jul-12;2012;3564002;1;open;price plus quality;regional/local ;100<x<=500
CZ46956484;CZ25835661;0,36021;Římskokatolická farnost Velehrad;CZ0722;8;45000000-7;1;1;CZ072;;BAZILIKA EXTERIÉR - OPRAVA VNĚJŠÍHO PLÁŠTĚ;;"H  &amp; B delta, s.r.o.";CZ0723;czechr;16-Jul-12;2012;481715,24;0;open;lowest price;other/private ;<=10
CZ00241610;CZ60194294;0,3601;MĚSTO ROZTOKY;CZ020A;2;45000000-7;2;0;CZ020;;„ZPRACOVÁNÍ PROJEKTOVÉ DOKUMENTACE PRO STAVEBNÍ ÚPRAVY A DOSTAVBU BUDOVY ZÁKLADNÍ ŠKOLY V ROZTOKÁCH“;;HELIKA, a.s.;CZ0100;czechr;7-Feb-12;2012;79824,035;0;negotiation;price plus quality;regional/local ;25<x<=50
