Source;Target;cri_comp;icl.i;ich.i;icm.i;scl.s;sch.s;scm.s;anb_name;anb_nuts;ca_bids;ca_cpv;ca_criteria_count;ca_eufund;ca_nuts;ca_scntr_sc;ca_title;w_consortium;w_name;w_nuts;country;rowid;ca_date;ca_year;ca_contract_value;nocft;ca_procedure;ca_criterion;anb_type;anb_sector;anb_empl_cat
HU735858;HU13274018;0.0856282;66;0;0;0;0;0;Budafok-Tétény Budapest XXII. Kerületi Önkormányza;HU101;5;45233220-7;1;0;HU;1;XXII. kerületben szilárd burkolatú útak javítása (összesen:8612 m2);0;SZÉLES ÚT Épít?ipari és Szolgáltató Korlátolt Felel;HU212;hungary;204135;7-Sep-09;2009;26.385.091;1;open;lowest price;regional/local ;missing;100<x<=500
HU735858;HU13274018;0.0180218;66;0;0;0;0;0;Budafok-Tétény Budapest XXII. Kerületi Önkormányza;HU101;2;45233220-7;1;0;HU;0;Bp. XXII. kerületben szilárd burkolatú útfelújításokra kötend? vállakozási szerz?dés;0;SZÉLES ÚT Épít?ipari és Szolgáltató Korlátolt Felel;HU212;hungary;204129;9-Sep-09;2009;59266.51;1;open;lowest price;missing;missing;100<x<=500
HU735858;HU13274018;0.0832706;66;0;0;0;0;0;Budafok-Tétény Budapest XXII. Kerületi Önkormányza;HU101;3;45233220-7;1;0;HU;1;XXII. kerületben szilárd burkolatú útak javítása (összesen:8612 m2);0;SZÉLES ÚT Épít?ipari és Szolgáltató Korlátolt Felel;HU212;hungary;204137;7-Sep-09;2009;15.065.175;1;open;lowest price;regional/local ;missing;100<x<=500
HU735858;HU13274018;0.0820107;66;0;0;0;0;0;Budafok-Tétény Budapest XXII. Kerületi Önkormányza;HU101;4;45233220-7;1;0;HU;1;XXII. kerületben szilárd burkolatú útak javítása (összesen:8612 m2);0;SZÉLES ÚT Épít?ipari és Szolgáltató Korlátolt Felel;HU212;hungary;204138;7-Sep-09;2009;11166.27;1;open;lowest price;regional/local ;missing;100<x<=500
HU735858;HU13274018;0.0774082;66;0;0;0;0;0;Budafok-Tétény Budapest XXII. Kerületi Önkormányza;HU101;4;45233220-7;1;0;HU;1;XXII. kerületben szilárd burkolatú útak javítása (összesen:8612 m2);0;SZÉLES ÚT Épít?ipari és Szolgáltató Korlátolt Felel;HU212;hungary;204141;7-Sep-09;2009;37.389.812;1;open;lowest price;regional/local ;missing;100<x<=500
HU735858;HU13274018;0.0837518;66;0;0;0;0;0;Budafok-Tétény Budapest XXII. Kerületi Önkormányza;HU101;5;45233220-7;1;0;HU;1;XXII. kerületben szilárd burkolatú útak javítása (összesen:8612 m2);0;SZÉLES ÚT Épít?ipari és Szolgáltató Korlátolt Felel;HU212;hungary;204136;7-Sep-09;2009;16.890.893;1;open;lowest price;regional/local ;missing;100<x<=500
HU735858;HU13274018;0.0846494;66;0;0;0;0;0;Budafok-Tétény Budapest XXII. Kerületi Önkormányza;HU101;5;45233220-7;1;0;HU;1;XXII. kerületben szilárd burkolatú útak javítása (összesen:8612 m2);0;SZÉLES ÚT Épít?ipari és Szolgáltató Korlátolt Felel;HU212;hungary;204134;7-Sep-09;2009;20907.92;1;open;lowest price;regional/local ;missing;100<x<=500
HU735858;HU13274018;0.0764224;66;0;0;0;0;0;Budafok-Tétény Budapest XXII. Kerületi Önkormányza;HU101;3;45233220-7;1;0;HU;1;XXII. kerületben szilárd burkolatú útak javítása (összesen:8612 m2);0;SZÉLES ÚT Épít?ipari és Szolgáltató Korlátolt Felel;HU212;hungary;204142;7-Sep-09;2009;29.579.135;1;open;lowest price;regional/local ;missing;100<x<=500
HU735858;HU13274018;0.0843372;66;0;0;0;0;0;Budafok-Tétény Budapest XXII. Kerületi Önkormányza;HU101;5;45233220-7;1;0;HU;1;XXII. kerületben szilárd burkolatú útak javítása (összesen:8612 m2);0;SZÉLES ÚT Épít?ipari és Szolgáltató Korlátolt Felel;HU212;hungary;204139;7-Sep-09;2009;19.412.509;1;open;lowest price;regional/local ;missing;100<x<=500
HU735858;HU13274018;0.0126501;66;0;0;0;0;0;Budafok-Tétény Budapest XXII. Kerületi Önkormányza;HU101;2;45233220-7;1;0;HU;0;Bp. XXII. kerületben szilárd burkolatú útfelújításokra kötend? vállakozási szerz?dés;0;SZÉLES ÚT Épít?ipari és Szolgáltató Korlátolt Felel;HU212;hungary;204130;9-Sep-09;2009;27.755.409;1;open;lowest price;missing;missing;100<x<=500
HU735858;HU13274018;0.0852723;66;0;0;0;0;0;Budafok-Tétény Budapest XXII. Kerületi Önkormányza;HU101;5;45233220-7;1;0;HU;1;XXII. kerületben szilárd burkolatú útak javítása (összesen:8612 m2);0;SZÉLES ÚT Épít?ipari és Szolgáltató Korlátolt Felel;HU212;hungary;204140;7-Sep-09;2009;24.244.705;1;open;lowest price;regional/local ;missing;100<x<=500
HU730446;HU13280288;0.0443319;0;0;0;0;0;0;Bag Nagyközség Önkormányzata;HU102;2;45214000-0;3;1;HU102;1;Bagi Arany János Általános Iskola épülete f?tési rendszerének felújítása, korszer?sítése,;0;HABAG Épít?ipari és Kereskedelmi Korlátolt Felel?sség?;HU102;hungary;204177;24-Jul-09;2009;553435.12;1;open;price plus quality;regional/local ;missing;100<x<=500
HU397395;HU13283762;0.5508524;0;0;0;0;0;0;Balatonmáriafürd? Község Önkormányzata;HU232;1;45223300-9;1;0;HU232;1;Körforgalmú csomópont kialakítása Balatonmáriafürd?n II. üteme vállalkozási szerz?dés keretében;0;Teerag-Asdag Épít?ipari és Kereskedelmi Korlátolt Felel;HU221;hungary;204189;5-Jun-09;2009;47.376.128;0;other/framework;lowest price;regional/local ;missing;10<x<=25
HU397395;HU13283762;0.0974877;0;0;0;0;0;0;Balatonmáriafürd? Község Önkormányzata;HU232;5;45233128-2;4;1;HU232;1;Körforgalmú csomópont kialakítása Balatonmáriafürd?n I. üteme vállalkozási szerz?dés keretében;0;Teerag-Asdag Épít?ipari és Kereskedelmi Korlátolt Felel;HU221;hungary;204188;12-Jun-09;2009;245438.45;1;open;price plus quality;regional/local ;missing;10<x<=25
HU730929;HU13295684;0.5350397;0;0;0;0;0;0;Tököl Város Önkormányzata;HU102;3;45432130-4;1;0;HU102;1;Tájékoztató az eljárás eredményér?l;0;ECHO SPORT Épít?ipari Kereskedelmi és Szolgáltató Korl;HU321;hungary;204253;7-Oct-09;2009;41.010.604;0;open;lowest price;regional/local ;general public services;25<x<=50
HU12169210;HU13303482;0.5397027;0;0;0;0;0;0;Magyar Rádió zártkör?en m?köd? Részvénytársasá;HU101;1;45421132-8;2;0;HU101;1;T?zgátló ablakok cseréje;0;DUNAMENTI T?ZVÉDELEM Ipari, Szolgáltató és Kereskedelmi;HU102;hungary;204281;31-Oct-09;2009;183125.67;0;other/framework;price plus quality;national ;general public services;missing
HU730897;HU13305329;0.0407484;0;0;0;0;0;0;Ráckeve Város Önkormányzata;HU102;9;45232451-8;1;1;HU102;1;Vállalkozási szerz?dés Ráckeve, Gábor Áron u.- Rákóczi u.- Báthory u.- Árpád u. és térsége csapadékvíz elvezetésének kiépítésére;0;JÓ-ÉP Épít?ipari Szolgáltató Korlátolt Felel?sség?;HU102;hungary;204287;24-Jul-09;2009;420425.51;1;open;lowest price;regional/local ;missing;100<x<=500
HU18159422;HU13307455;0.0699399;3;0;0;0;0;0;Vasútegészségügyi Szolgáltató Nonprofit Kiemelten;HU101;5;45000000-7;2;0;HU101;0;épület-felújítás (SG-415.);0;ENRAC Energia Racionalizáló és Szolgáltató Korlátolt;HU101;hungary;204321;27-Apr-09;2009;188685.08;1;open;price plus quality;national ;missing;missing
HU726917;HU13337184;0.4393806;0;0;1;0;0;0;Makó Városi Önkormányzat;HU333;2;45233162-2;1;0;HU333;1;Közlekedésbiztonsági kerékpárút építése a 43. sz. f?közlekedési út mentén;0;TriGon Invest Épít?ipari Korlátolt Felel?sség? Társas�;HU101;hungary;204452;7-Sep-09;2009;188223.17;1;open;lowest price;regional/local ;general public services;500<x
HU726917;HU13337184;0.1021408;0;0;1;0;0;0;Makó Városi Önkormányzat;HU333;2;45247112-8;1;0;HU333;1;A makói 10438 hrsz-ú csapadékvíz - elvezet? csatorna nyomvonal korrekciója és mederburkolása;0;TriGon Invest Épít?ipari Korlátolt Felel?sség? Társas�;HU101;hungary;204451;13-Nov-09;2009;116743.39;1;open;lowest price;regional/local ;general public services;500<x
HU734114;HU13353683;0.0239178;0;0;0;0;0;0;Fels?örs Község Önkormányzata;HU213;7;45231300-8;1;0;HU213;1;Bárókertek víziközm?- építési munkáinak kivitelezése;0;PHARUS Épít?ipari, Kivitelez?, Befektetési és Tanácsad;HU213;hungary;204594;16-Dec-09;2009;125170.81;1;open;lowest price;regional/local ;general public services;10<x<=25
HU727772;HU13357175;0.078652;0;0;0;1;0;2;Gy?rújbarát Község Önkormányzata;HU221;3;45214200-2;1;1;HU221;1;XXI. századi közoktatási környezet kialakítása Gy?rújbaráton- kivitelezési munkák;0;"GRANIT"" HUNGÁRIA Épít?ipari és Szolgáltató Korlátol""";HU221;hungary;204601;14-Oct-09;2009;957294.06;1;open;lowest price;regional/local ;missing;100<x<=500
HU12147715;HU13357175;0.0747738;3;3;9;1;0;2;Állami Autópálya Kezel? Zártkör?en m?köd? Részv�;HU101;4;45233210-4;1;0;HU1;1;Nagyfelület? burkolatjavítás/2009.;0;"GRANIT"" HUNGÁRIA Épít?ipari és Szolgáltató Korlátol""";HU221;hungary;204603;17-Jun-09;2009;1246000;1;open;lowest price;national ;missing;missing
HU14507036;HU13357175;0.4491497;0;0;0;1;0;2;Pannonhalmi Kistérségi Járóbeteg Szakellátó Közp;HU221;6;45000000-7;2;1;HU221;1;Pannonhalma Kistérségi Járóbeteg Szakellátó Központ Nonprofit Közhasznú Kft. egészségügyi központ kivitelez? kiválasztása;0;"GRANIT"" HUNGÁRIA Épít?ipari és Szolgáltató Korlátol""";HU221;hungary;204604;14-Sep-09;2009;1047328;1;negotiation;price plus quality;established by public law;missing;missing
HU746034;HU13425960;0.0873932;36;1;18;0;0;0;VÁM- ÉS PÉNZÜGY?RSÉG;HU321;7;45453100-8;1;0;HU323;0;Épületfelújítási munkálatok Kisvárdán és Mátészalkán;0;KOLORIT-CENTRUM Ipari és Szolgáltató Korlátolt Felel?ss;HU321;hungary;204920;4-Mar-09;2009;147449.25;1;open;lowest price;national ;missing;500<x
HU733568;HU13512116;0.0888172;1;0;2;0;0;0;Szekszárd Megyei Jogú Város Önkormányzata;HU233;2;45262690-4;2;0;HU233;1;Szekszárd - CÉDE;0;ADRI-ÉPKER Épít?ipari és Kereskedelmi Korlátolt Felel?;HU233;hungary;205435;13-Nov-09;2009;28.401.787;1;open;price plus quality;regional/local ;general public services;100<x<=500
HU733568;HU13512116;0.0844874;1;0;2;0;0;0;Szekszárd Megyei Jogú Város Önkormányzata;HU233;2;45262690-4;2;0;HU233;1;Szekszárd - CÉDE;0;ADRI-ÉPKER Épít?ipari és Kereskedelmi Korlátolt Felel?;HU233;hungary;205433;13-Nov-09;2009;10.147.402;1;open;price plus quality;regional/local ;general public services;100<x<=500
HU733568;HU13512116;0.0872643;1;0;2;0;0;0;Szekszárd Megyei Jogú Város Önkormányzata;HU233;2;45262690-4;2;0;HU233;1;Szekszárd - CÉDE;0;ADRI-ÉPKER Épít?ipari és Kereskedelmi Korlátolt Felel?;HU233;hungary;205434;13-Nov-09;2009;61.642.975;1;open;price plus quality;regional/local ;general public services;100<x<=500
HU731256;HU13523398;0.5995942;0;0;0;0;3;3;Érd Megyei Jogú Város Önkormányzata;HU102;1;45210000-2;4;1;HU102;NA;Iskola b?vítéses rekonstrukciója, valamint tanuszoda létesítése;0;Progress-B'90 Épít?ipari és F?vállalkozó Zártkör?en;HU101;hungary;205497;22-May-09;2009;3255331.5;0;other/framework;price plus quality;regional/local ;missing;100<x<=500
HU730622;HU13523398;0.1096195;0;0;0;0;3;3;Maglód Város Önkormányzata;HU102;2;45214200-2;4;1;HU102;1;Maglódi Általános és Vermesy Péter M?vészeti Iskola b?vítése;0;Progress-B'90 Épít?ipari és F?vállalkozó Zártkör?en;HU101;hungary;205486;10-Jun-09;2009;1008265.2;1;open;price plus quality;regional/local ;missing;100<x<=500
HU735638;HU13523398;0.5735652;1;15;12;0;3;3;Budapest F?város Önkormányzata;HU101;1;45000000-7;1;0;HU101;0;Mozgásjavító Általános Iskola és Diákotthon (Budapest XIV., Mexikói u. 60., 63-64.) rekonstrukció I. ütem munkáinak kiegészít? építési beruházása;0;Progress-B'90 Épít?ipari és F?vállalkozó Zártkör?en;HU101;hungary;205505;11-Sep-09;2009;128001.44;0;other/framework;lowest price;regional/local ;missing;500<x
HU730864;HU13523398;0.4987043;0;0;0;0;3;3;Dunaharaszti Város Önkormányzata;HU102;1;45214000-0;4;1;HU102;0;Mese óvoda korszer?sítése és b?vítése;0;Progress-B'90 Épít?ipari és F?vállalkozó Zártkör?en;HU101;hungary;205492;28-Jan-09;2009;822651.94;1;negotiation;price plus quality;regional/local ;missing;100<x<=500
HU734444;HU13557667;0.1163958;15;0;0;0;0;0;Nagykanizsa Megyei Jogú Város Önkormányzata;HU223;5;45000000-7;5;0;HU-22;0;2009. évi intézményi felújítások Nagykanizsán;0;PROFI-2007. Épít?ipari-Tervez? és Kivitelez? Korlátolt;HU223;hungary;205896;26-Oct-09;2009;17.976.586;1;open;price plus quality;regional/local ;general public services;500<x
HU734181;HU13561983;0.0938865;0;3;3;0;0;0;Ajka Város Önkormányzata;HU213;7;45316110-9;2;0;HU 21;0;Ajka-Padragkút között épül? kerékpárút közvilágításának megvalósítása;0;ROPE-VILL Villamos Tervez?, Kivitelez? és Szolgáltató Ko;HU213;hungary;205914;25-Sep-09;2009;138188.23;1;open;price plus quality;regional/local ;general public services;100<x<=500
HU597759;HU13565884;0.0897184;0;0;0;1;0;0;AUTORITÉ NATIONALE DES TÉLÉCOMMUNICATIONS;HU101;5;45453100-8;1;0;HU101;1;Az NHH irodaháza homlokzatának felújítása;0;E-BUILDER Épít?ipari és Mérnöki Tanácsadó Korlátolt;HU101;hungary;205933;13-Feb-09;2009;259641.52;1;open;lowest price;national ;missing;100<x<=500
HU28410742;HU13565884;0.0478749;1;0;0;1;0;0;TÁRSASHÁZ 1119 BUDAPEST ETELE U 73;HU101;5;45421100-5;1;0;HU;1;Panel program keretei között megvalósuló homlokzati, és tet? szigetelése, f?tés korszer?sítése és nyílászárók cseréje;0;E-BUILDER Épít?ipari és Mérnöki Tanácsadó Korlátolt;HU101;hungary;205961;27-May-09;2009;51.707.329;1;open;lowest price;other/private ;missing;missing
HU724100;HU13565956;0.4548692;0;0;0;0;0;0;Komló Város Önkormányzat;HU231;5;45210000-2;3;0;HU231;1;Energiahatékonyság javítása;0;KOMLÓI F?T?ER?M? Zártkör?en M?köd? Részvénytársaság;HU231;hungary;205963;24-Jul-09;2009;497657.82;0;open;price plus quality;regional/local ;missing;100<x<=500
HU731454;HU13580069;0.4348714;0;0;0;0;0;0;Öreglak Község Önkormányzata;HU232;1;45453100-8;3;0;HU 23;0;Öreglak Község Önkormányzata óvodáinak, orvosi rendel?jének felújítása vállalkozási szerz?dés keretében.;0;TOPP-LAK Kereskedelmi és Szolgáltató Korlátolt Felel?ss;HU232;hungary;206016;18-Nov-09;2009;10.784.786;1;negotiation;price plus quality;regional/local ;general public services;25<x<=50
HU731454;HU13580069;0.4366419;0;0;0;0;0;0;Öreglak Község Önkormányzata;HU232;1;45453100-8;3;0;HU 23;0;Öreglak Község Önkormányzata óvodáinak, orvosi rendel?jének felújítása vállalkozási szerz?dés keretében.;0;TOPP-LAK Kereskedelmi és Szolgáltató Korlátolt Felel?ss;HU232;hungary;206017;18-Nov-09;2009;18.001.129;1;negotiation;price plus quality;regional/local ;general public services;25<x<=50
HU730831;HU13610458;0.4501765;0;0;0;0;0;0;Tóalmás Község Önkormányzat;HU102;2;45453100-8;5;1;HU102;1;ajánlatkér? területén található Általános Iskola, Óvoda és F?z?konyha felújítása, b?vítése;0;KÁTA ÉPSZÖV Épít?ipari Szövetkezeti, Termel?, Szolgá;HU102;hungary;206225;29-Jun-09;2009;508296.8;0;other/framework;price plus quality;regional/local ;missing;50<x<=100
HU731157;HU13610719;0.4522477;0;0;0;0;0;0;Kosd Község Önkormányzat;HU102;2;45000000-7;7;1;HU102;0;Kosdi Önkormányzat óvoda fejlesztése és akadálymentesítése;0;SzaNaKa-BAU Épít?ipari és Ingatlanforgalmazó Korlátolt;HU102;hungary;206233;12-Aug-09;2009;555758;1;missing/error;price plus quality;regional/local ;general public services;50<x<=100
HU574466;HU13633332;0.0632034;0;0;0;0;0;0;K?szeg Város És Vonzáskörzete Többcélú Kistérs�;HU222;3;45000000-7;1;1;HU222;1;k?szegi Szociális gondozási Központ felújítása és b?vítése;0;SZÁRNYASÉP Épít? és Szolgáltató Korlátolt Felel?ss�;HU222;hungary;206395;18-Sep-09;2009;138184.85;1;open;lowest price;regional/local ;general public services;100<x<=500
HU735836;HU13674030;0.1222586;6;0;0;0;0;0;Budapest F?város XX. Kerület Pesterzsébet Önkormán;HU101;4;45453100-8;1;1;HU101;1;Ady Endre Általános Iskola komplex felújítása;0;DILETÁL-BAU Épít?ipari és Szolgáltató Korlátolt Fele;HU101;hungary;206583;19-Jun-09;2009;588313.67;1;open;lowest price;regional/local ;missing;100<x<=500
HU735858;HU13690807;0.0212042;66;0;0;0;0;0;Budafok-Tétény Budapest XXII. Kerületi Önkormányza;HU101;4;45236119-7;1;NA;HU;0;Budapest XXII. ker. Baross Gábor Általános Iskola sportpálya felújítása;0;Játszókert Épít?, Szolgáltató és Kereskedelmi Korlá;HU101;hungary;206665;23-Dec-09;2009;90.258.698;1;open;lowest price;regional/local ;general public services;100<x<=500
HU7644;HU13713537;0.0680272;0;0;0;0;0;0;Szolnoki Szolgáltatási Szakközép- és Szakiskola;HU322;4;45214220-8;2;0;HU322;1;A Szolnoki Szolgáltatási Szakközép- és Szakiskola küls? h?szigetelése és nyílászáró cseréje;0;BÖJTÖS-BAU Épít?ipari, Kereskedelmi és Szolgáltató K;HU322;hungary;206730;23-Nov-09;2009;152894.26;1;open;price plus quality;regional/local ;missing;missing
HU13899893;HU13736514;0.0997018;1;0;0;0;0;0;F?GÁZ Földgázelosztási Kft.;HU101;2;45231220-3;3;0;HU101;1;Budapest, XI. kerület Csurgói út, Albert utca - Fehérvári út közötti szakaszán (hrsz.:3037) gázelosztó vezetékek létesítése;0;MÉLYÉPSZER HUNGARY Épít?ipari és Beruházó Zártkör?;HU101;hungary;206816;25-Nov-09;2009;23584;0;missing/error;price plus quality;established by public law;environment;missing
HU329815;HU13739304;0.0658508;10;0;0;0;0;0;Szegedi Tudományegyetem;HU333;7;45453100-8;5;0;HU333;1;SZTE Károlyi Mihály Kollégium vizseblokkjainak felújítási munkái;0;Páncélék Kereskedelmi és Szolgáltató Korlátolt Felel;HU333;hungary;206837;18-Sep-09;2009;270467.32;1;open;price plus quality;national ;education;500<x
HU731751;HU13748429;0.5690002;0;0;0;0;10;0;Balatonlelle Város Önkormányzata;HU232;2;45232451-8;6;1;HU232;1;DDOP 5.1.5/B. Települési bel- és külterületi vízrendezés program keretében,  Balatonlelle Napospart-sétány és a környez? part menti területek belterületi csapadékvíz elvezetése;0;SZABADICS Közm? és Mélyépít? Zártkör?en M?köd? Rés;HU223;hungary;206872;8-May-09;2009;344043.75;0;open;price plus quality;regional/local ;missing;50<x<=100
HU397724;HU13748429;0.4610394;0;0;0;0;10;0;Somogyjád Község Önkormányzata;HU232;1;45262700-8;5;1;HU232;1;A DDOP 2007-31.2/2 F kódszámú program keretében a somogyjádi iskola, a somogyjádi óvoda, mernyei iskola, mez?csokonyai iskola, a jutai óvoda, az osztopáni óvoda, a somodori óvoda, és a szentgálo;0;SZABADICS Közm? és Mélyépít? Zártkör?en M?köd? Rés;HU223;hungary;206862;14-Oct-09;2009;3193115;1;invitation;price plus quality;regional/local ;missing;50<x<=100
HU734433;HU13748429;0.4316999;0;0;0;0;10;0;Szepetnek Községi Önkormányzat;HU223;1;45232451-8;9;1;HU223;1;Vállalkozási szerz?dés keretében Szepetnek község csapadékvíz elvezetése;0;SZABADICS Közm? és Mélyépít? Zártkör?en M?köd? Rés;HU223;hungary;206874;17-Oct-09;2009;886994;1;open;price plus quality;regional/local ;general public services;50<x<=100
HU731410;HU13748429;0.5064848;0;0;0;0;10;0;Lengyeltóti Város Önkormányzata;HU232;1;45262800-9;5;1;HU232;1;DDOP-2007-3.1.2./2F pályázati konstrukció keretében Lengyeltóti, Öreglak, Somogyvár integrált kis- és mikrotérségi oktatási hálózatának és központjainak fejlesztése vállalkozási szerz?dé;0;SZABADICS Közm? és Mélyépít? Zártkör?en M?köd? Rés;HU223;hungary;206868;29-Jul-09;2009;2891712.8;1;invitation;price plus quality;regional/local ;missing;100<x<=500
HU396639;HU13748429;0.5055153;0;0;0;0;10;0;Vése Községi Önkormányzat;HU232;1;45232400-6;5;1;HU232;1;Vése és Nemesdéd községek szennyvízcsatotnázása és szennyvízkezelése;0;SZABADICS Közm? és Mélyépít? Zártkör?en M?köd? Rés;HU223;hungary;206861;24-Jul-09;2009;2070614;1;invitation;price plus quality;regional/local ;missing;<=10
HU10000026;HU13750774;0.1162574;0;0;0;0;0;0;VER?CEI REFORMÁTUS EGYHÁZKÖZSÉG;HU102;5;45000000-7;5;1;HU 10;1;óvoda b?vítés és tornaterem kialakítása, a ver?cei Géza fejedelem Református Általános Iskolában, Óvodában és Bölcs?dében;0;Arden Real Ingatlanforgalmazó és Hasznosító Korlátolt;;hungary;206899;26-Jun-09;2009;460511.65;1;open;price plus quality;regional/local ;missing;missing
HU735782;HU13769947;0.4794559;0;0;0;0;0;0;Budapest F?város XV. Kerület Rákospalota, Pestújhel;HU101;6;45213252-4;1;0;HU101;1;Bp. F?v. XV. kerületi Önkormányzat, Bp. XV. Bogáncs utca 10. alatti Szociális Foglalkoztató épületének építése;0;Alpine Hungária Épít? Kft.;HU101;hungary;207004;12-Aug-09;2009;671944;1;open;lowest price;regional/local ;general public services;100<x<=500
